Num	Loc	Z 3.5	Z 4.4144	Z 5.3288	Z 6.2432	Z 7.1576	Z 8.072	Z 8.9864	Z 9.9008	Z 10.8152	Z 11.7296	Z 12.644
4157	3967.69480000011	926.3076	926.2129	926.1226	926.0409	926.0367	925.9873	926.0412	926.0815	926.2026	926.3964	926.6404
4158	3968.60920000011	926.3082	926.1747	926.0925	926.062	926.0293	926.0314	926.0513	926.0728	926.227	926.3986	926.6447
4159	3969.52360000011	926.3392	926.1882	926.1023	926.0696	926.0413	926.0385	926.1005	926.1108	926.1464	926.2976	926.5912
4160	3970.43800000011	926.3428	926.1995	926.0994	926.0684	926.0609	926.037	926.09	926.1024	926.1707	926.3002	926.559
4161	3971.35240000011	926.3587	926.201	926.1065	926.0873	926.0671	926.0375	926.0729	926.1152	926.1666	926.3091	926.5468
4162	3972.26680000011	926.3611	926.2095	926.1335	926.0884	926.0704	926.0698	926.086	926.1329	926.1707	926.2924	926.5534
4163	3973.18120000011	926.3888	926.2189	926.1537	926.1148	926.1145	926.0775	926.1393	926.1442	926.2251	926.3849	926.5646
4164	3974.09560000011	926.3686	926.2366	926.1452	926.1035	926.085	926.0806	926.1095	926.1639	926.2076	926.3529	926.5994
4165	3975.01000000011	926.3705	926.2472	926.1337	926.111	926.0772	926.0889	926.0983	926.1578	926.1902	926.3652	926.6042
4166	3975.92440000011	926.3962	926.2242	926.1132	926.0846	926.0782	926.0667	926.1143	926.1255	926.2081	926.3335	926.6247
4167	3976.83880000012	926.422	926.2413	926.0964	926.0688	926.043	926.0478	926.1083	926.105	926.1902	926.3319	926.5808
4168	3977.75320000011	926.4216	926.2407	926.114	926.0783	926.0631	926.0419	926.1312	926.0997	926.192	926.3533	926.5929
4169	3978.66760000012	926.4401	926.2667	926.1258	926.1027	926.0958	926.0646	926.1444	926.1429	926.2681	926.3945	926.7155
4170	3979.58200000011	926.4511	926.3105	926.2195	926.1079	926.0895	926.1196	926.1701	926.1564	926.2654	926.459	927.6407
4171	3980.49640000012	926.4326	926.2788	926.2267	926.1082	926.082	926.0721	926.165	926.1596	926.2325	926.3837	927.0229
4172	3981.41080000012	926.4358	926.3139	926.2398	926.1049	926.094	926.1071	926.1683	926.1638	926.2119	926.3762	926.5703
4173	3982.32520000012	926.4531	926.3414	926.2089	926.1504	926.1135	926.1369	926.1797	926.1755	926.2424	926.4189	926.6324
4174	3983.23960000012	926.4667	926.3325	926.263	926.1478	926.1266	926.1169	926.1859	926.1622	926.2572	926.3871	926.6353
4175	3984.15400000012	926.4747	926.4063	926.2318	926.1478	926.1695	926.1486	926.2001	926.1996	926.2759	926.4086	926.73
4176	3985.06840000012	926.5002	926.3843	926.2407	926.16	926.1768	926.1519	926.2149	926.2272	926.2625	926.3671	926.786
4177	3985.98280000012	926.4898	926.3578	926.2067	926.1541	926.1755	926.1597	926.2209	926.2251	926.2737	926.4175	926.9471
4178	3986.89720000012	926.4796	926.3384	926.1937	926.1736	926.1439	926.1497	926.2037	926.1879	926.3022	926.4174	926.6342
4179	3987.81160000012	926.5031	926.3336	926.2392	926.1816	926.2101	926.1838	926.2109	926.2397	926.2971	926.4247	926.7073
4180	3988.72600000012	926.4974	926.3578	926.2386	926.1797	926.1783	926.1778	926.2244	926.2383	926.3148	926.3847	926.6904
4181	3989.64040000012	926.5088	926.3807	926.278	926.1733	926.181	926.1768	926.2392	926.2288	926.2917	926.4503	926.6896
4182	3990.55480000012	926.5196	926.3814	926.266	926.1934	926.189	926.2031	926.2209	926.237	926.3011	926.4384	926.7277
4183	3991.46920000012	926.523	926.4028	926.2993	926.1909	926.1736	926.199	926.2449	926.2538	926.3172	926.4783	926.7751
4184	3992.38360000012	926.5362	926.4204	926.2985	926.2349	926.1992	926.2083	926.2505	926.2844	926.3314	926.5209	926.8018
4185	3993.29800000012	926.5305	926.4138	926.3121	926.2109	926.209	926.198	926.2369	926.2837	926.3416	926.5869	927.0375
4186	3994.21240000012	926.541	926.4156	926.2715	926.2288	926.2162	926.2083	926.2441	926.2993	926.4093	926.6033	926.9632
4187	3995.12680000012	926.5601	926.4698	926.3127	926.2347	926.2202	926.2383	926.2823	926.327	926.3808	926.6462	926.8651
4188	3996.04120000012	926.5793	926.4688	926.2872	926.2238	926.2299	926.2245	926.271	926.3138	926.3743	926.5453	927.0658
4189	3996.95560000012	926.5795	926.4567	926.345	926.2177	926.2227	926.2138	926.2789	926.3026	926.4227	926.6042	926.9577
4190	3997.87000000012	926.5698	926.483	926.3389	926.2248	926.2213	926.2273	926.2432	926.2762	926.3833	926.6172	927.0526
4191	3998.78440000012	926.5801	926.4796	926.2958	926.2581	926.249	926.2653	926.2757	926.3181	926.4208	926.6312	927.0066
4192	3999.69880000012	926.6042	926.5164	926.3347	926.2673	926.2485	926.2419	926.2648	926.3217	926.4117	926.5798	926.8697
4193	4000.61320000012	926.6198	926.5342	926.3212	926.2897	926.2435	926.2537	926.2691	926.2838	926.3721	926.5256	926.8494
4194	4001.52760000012	926.627	926.5071	926.3541	926.2347	926.2346	926.2338	926.2752	926.2977	926.3826	926.5155	926.8008
4195	4002.44200000012	926.6211	926.5177	926.3719	926.2388	926.2316	926.2111	926.2644	926.248	926.3661	926.5065	926.7953
4196	4003.35640000012	926.6241	926.5477	926.3705	926.2629	926.2345	926.2401	926.2789	926.276	926.3809	926.5699	926.7957
4197	4004.27080000012	926.6406	926.5491	926.4229	926.3093	926.2986	926.2734	926.3115	926.3047	926.381	926.5818	926.8059
4198	4005.18520000012	926.6819	926.5871	926.3881	926.3165	926.2877	926.2874	926.2962	926.3184	926.3768	926.5993	926.8134
4199	4006.09960000012	926.6839	926.6154	926.374	926.3391	926.3128	926.2834	926.3194	926.312	926.4357	926.5833	926.8617
4200	4007.01400000012	926.7137	926.5886	926.4146	926.3507	926.2799	926.3135	926.3657	926.3447	926.4576	926.6004	926.9003
4201	4007.92840000012	926.6912	926.5793	926.3888	926.3094	926.3006	926.3035	926.341	926.35	926.4224	926.5723	926.8757
4202	4008.84280000012	926.6912	926.6132	926.3966	926.2972	926.2836	926.2807	926.3171	926.3395	926.4288	926.54	926.8235
4203	4009.75720000012	926.6884	926.6508	926.4332	926.3141	926.2811	926.2891	926.322	926.3699	926.4385	926.5808	926.8495
4204	4010.67160000012	926.701	926.6575	926.4427	926.3207	926.2949	926.2921	926.3434	926.3882	926.4387	926.5816	926.8586
4205	4011.58600000012	926.7081	926.6806	926.5156	926.3448	926.3139	926.3167	926.3926	926.4265	926.4825	926.6249	926.8959
4206	4012.50040000012	926.7362	926.6874	926.5403	926.3465	926.3302	926.3774	926.3867	926.3987	926.4698	926.6172	926.9697
4207	4013.41480000012	926.7344	926.6384	926.5002	926.365	926.3563	926.3683	926.3846	926.389	926.4663	926.6135	926.9068
4208	4014.32920000012	926.7444	926.68	926.5104	926.3842	926.3622	926.3976	926.4012	926.421	926.5033	926.6381	926.8688
4209	4015.24360000012	926.7523	926.7301	926.5387	926.4001	926.396	926.3671	926.446	926.4604	926.5206	926.6615	926.9164
4210	4016.15800000012	926.7734	926.6912	926.5641	926.4451	926.4224	926.4308	926.4783	926.4596	926.5474	926.7194	926.9368
4211	4017.07240000012	926.781	926.7213	926.5706	926.4455	926.4286	926.4353	926.4417	926.453	926.5311	926.6727	927.0378
4212	4017.98680000012	926.7948	926.743	926.5473	926.4799	926.4247	926.3939	926.4592	926.4775	926.5959	926.7712	927.0327
4213	4018.90120000012	926.8179	926.726	926.5682	926.4874	926.4566	926.4375	926.4846	926.5259	926.6066	926.7708	927.1022
4214	4019.81560000012	926.8205	926.7444	926.5753	926.4991	926.4503	926.4384	926.4563	926.5156	926.5984	926.7352	927.2956
4215	4020.73000000012	926.8224	926.7657	926.6061	926.4915	926.4662	926.4775	926.5248	926.5159	926.5812	926.7667	927.2538
4216	4021.64440000012	926.8575	926.7693	926.6151	926.5191	926.4988	926.4719	926.5375	926.5562	926.6228	926.7716	927.1283
4217	4022.55880000012	926.8354	926.7738	926.6132	926.4987	926.4909	926.4862	926.5078	926.5476	926.6336	926.7642	926.9831
4218	4023.47320000012	926.8357	926.7527	926.5966	926.4892	926.4638	926.4971	926.5011	926.5346	926.5867	926.7921	927.0211
4219	4024.38760000012	926.8339	926.7566	926.6068	926.5195	926.4734	926.4905	926.5116	926.5601	926.6288	926.7692	927.0294
4220	4025.30200000012	926.8616	926.791	926.6787	926.5192	926.4612	926.4993	926.5549	926.5797	926.6253	926.8286	927.1042
4221	4026.21640000012	926.8814	926.7715	926.6577	926.5591	926.5339	926.5451	926.5805	926.6149	926.6886	926.9571	927.2878
4222	4027.13080000012	926.8991	926.8055	926.6675	926.5775	926.5639	926.5505	926.5839	926.6412	926.7131	926.9075	927.5001
4223	4028.04520000012	926.8922	926.8137	926.6958	926.574	926.5215	926.5459	926.5873	926.6405	926.6752	926.8282	927.4446
4224	4028.95960000012	926.8972	926.8233	926.6557	926.5701	926.5362	926.5225	926.545	926.5998	926.6379	926.9064	928.6464
4225	4029.87400000012	926.8945	926.8324	926.6702	926.5745	926.5294	926.5679	926.5632	926.6508	926.6326	926.9631	927.3124
4226	4030.78840000012	926.9138	926.8443	926.6987	926.5853	926.5604	926.5534	926.5955	926.6586	926.7595	926.9938	927.4213
4227	4031.70280000012	926.9373	926.8286	926.6975	926.5909	926.587	926.56	926.6015	926.678	926.7939	927.0242	927.2759
4228	4032.61720000012	926.9328	926.8423	926.6553	926.5841	926.592	926.5721	926.6041	926.6848	926.7626	927.0212	927.3414
4229	4033.53160000012	926.9288	926.8264	926.6926	926.5976	926.595	926.6109	926.6443	926.6855	926.7527	927.0112	927.2908
4230	4034.44600000012	926.9296	926.8419	926.7037	926.5925	926.5761	926.6042	926.6151	926.6694	926.67	926.9318	927.2092
4231	4035.36040000012	926.941	926.8338	926.6917	926.5833	926.5703	926.5931	926.6053	926.6396	926.6917	926.8799	927.2527
4232	4036.27480000012	926.9818	926.8704	926.7217	926.6049	926.6044	926.607	926.6334	926.6583	926.7026	926.8511	927.1091
4233	4037.18920000012	926.9969	926.8801	926.7345	926.6059	926.5938	926.5851	926.6332	926.6526	926.7111	926.8672	927.1239
4234	4038.10360000012	927.0226	926.9043	926.7225	926.6257	926.5947	926.6485	926.6451	926.6636	926.7363	926.8792	927.1279
4235	4039.01800000012	927.0338	926.9197	926.7139	926.5994	926.5992	926.6141	926.6285	926.6439	926.7451	926.8492	927.187
4236	4039.93240000012	927.0317	926.9304	926.7504	926.6149	926.6109	926.605	926.6031	926.6255	926.721	926.8969	927.182
4237	4040.84680000012	927.0363	926.9029	926.7217	926.6126	926.5924	926.5974	926.6322	926.6464	926.7128	926.9155	927.2689
4238	4041.76120000012	927.0581	926.9448	926.6678	926.6183	926.5821	926.6172	926.606	926.6735	926.7172	926.9683	927.4595
4239	4042.67560000012	927.0546	926.8991	926.7538	926.5934	926.5699	926.5935	926.5955	926.6399	926.7321	926.8947	927.1909
4240	4043.59000000012	927.0538	926.9475	926.7198	926.6373	926.5917	926.5966	926.6026	926.6314	926.7596	926.8963	927.1703
4241	4044.50440000012	927.082	926.9493	926.7663	926.6573	926.5867	926.6123	926.6232	926.6589	926.7883	926.8984	927.1417
4242	4045.41880000012	927.0734	926.9943	926.8049	926.6705	926.6133	926.6287	926.6436	926.6895	926.8268	926.9685	927.1702
4243	4046.33320000012	927.1027	927.0269	926.8132	926.6983	926.6049	926.6367	926.6597	926.681	926.811	927.235	927.6971
4244	4047.24760000012	927.1093	927.0176	926.862	926.7195	926.6035	926.6387	926.6511	926.6912	926.7828	927.2363	927.6566
4245	4048.16200000012	927.1236	927.0623	926.8829	926.7471	926.6325	926.6447	926.677	926.7275	926.7728	927.1003	927.4783
4246	4049.07640000012	927.1254	927.0377	926.8903	926.7483	926.6559	926.6552	926.7251	926.7607	926.814	927.2717	927.3736
4247	4049.99080000012	927.1309	927.0499	926.8681	926.7391	926.6688	926.6727	926.7593	926.7704	926.8354	927.0691	927.4131
4248	4050.90520000012	927.1255	927.0677	926.8737	926.7756	926.7145	926.6795	926.7681	926.8093	926.8306	927.0761	927.3286
4249	4051.81960000012	927.1315	927.0436	926.8744	926.7698	926.6854	926.6513	926.7338	926.7679	926.8194	927.0018	927.2478
4250	4052.73400000012	927.1165	927.0483	926.8505	926.7682	926.7254	926.6794	926.7328	926.7759	926.7947	926.9843	927.2727
4251	4053.64840000012	927.1445	927.062	926.9045	926.7998	926.7725	926.6928	926.7648	926.803	926.8375	927.037	927.208
4252	4054.56280000012	927.1366	927.0895	926.8945	926.7954	926.7325	926.7396	926.793	926.7863	926.8184	927.0024	927.237
4253	4055.47720000012	927.1414	927.0955	926.866	926.8047	926.7993	926.7864	926.7885	926.8113	926.8126	927.0131	927.2654
4254	4056.39160000012	927.1467	927.0948	926.9095	926.806	926.746	926.7735	926.7796	926.8112	926.8471	927.0117	927.2664
4255	4057.30600000013	927.1573	927.1097	926.8804	926.8232	926.768	926.7849	926.8064	926.798	926.9183	927.0287	927.3481
4256	4058.22040000012	927.1564	927.1228	926.9643	926.806	926.7882	926.763	926.8331	926.7975	926.9156	927.0734	927.3224
4257	4059.13480000013	927.1719	927.1342	926.9255	926.84	926.7767	926.7722	926.842	926.8145	926.9858	927.165	927.5885
4258	4060.04920000013	927.1814	927.127	926.947	926.8183	926.7766	926.7648	926.7952	926.8328	926.9664	927.1569	928.7641
4259	4060.96360000013	927.1808	927.139	926.9504	926.8043	926.741	926.7674	926.7623	926.8096	926.8994	927.0945	927.7077
4260	4061.87800000013	927.1801	927.1136	926.9838	926.7892	926.7385	926.745	926.7587	926.8183	926.895	927.0966	927.3445
4261	4062.79240000013	927.2133	927.1227	926.9724	926.7702	926.7642	926.7599	926.8298	926.8443	926.9179	927.157	927.3735
4262	4063.70680000013	927.2215	927.1877	927.0303	926.8409	926.7821	926.7579	926.8262	926.8322	926.9768	927.1587	927.6246
4263	4064.62120000013	927.2262	927.192	926.9872	926.8557	926.772	926.7916	926.8402	926.8762	927.0087	927.1906	927.5015
4264	4065.53560000013	927.229	927.1762	926.9167	926.8088	926.7484	926.7937	926.8254	926.809	926.956	927.1935	927.442
4265	4066.45000000013	927.2223	927.1584	926.9638	926.7869	926.7632	926.7604	926.7874	926.8029	926.9398	927.1654	927.4453
4266	4067.36440000013	927.2355	927.1592	926.9945	926.8096	926.801	926.7874	926.7798	926.7962	926.9164	927.1152	927.5023
4267	4068.27880000013	927.2503	927.1818	926.9794	926.8452	926.8156	926.8043	926.8206	926.8419	927.0186	927.249	927.5176
4268	4069.19320000013	927.2387	927.1785	926.95	926.8327	926.7977	926.8026	926.8487	926.8041	926.9628	927.1904	927.4986
4269	4070.10760000013	927.2413	927.1643	926.9927	926.8311	926.8085	926.7919	926.7916	926.8421	926.9387	927.1391	927.4196
4270	4071.02200000013	927.2441	927.1951	926.9536	926.8683	926.8196	926.8069	926.8416	926.8287	926.9257	927.0691	927.3903
4271	4071.93640000013	927.2039	927.1984	926.9731	926.8228	926.8212	926.8482	926.8529	926.8751	926.926	927.1185	927.4529
4272	4072.85080000013	927.2464	927.2136	927.0347	926.8367	926.8102	926.8173	926.8423	926.8676	926.9307	927.1428	927.5107
4273	4073.76520000013	927.2418	927.1804	926.9549	926.8256	926.7921	926.7793	926.8196	926.7985	926.902	927.1085	927.3445
4274	4074.67960000013	927.253	927.1501	926.9817	926.799	926.7811	926.7788	926.7853	926.7968	926.8723	927.0532	927.3625
4275	4075.59400000013	927.2328	927.1489	926.978	926.8516	926.7938	926.7806	926.8004	926.8137	926.869	927.0742	927.3398
4276	4076.50840000013	927.235	927.2152	927.011	926.8904	926.8165	926.8173	926.8501	926.8502	926.9516	927.1098	927.4465
4277	4077.42280000013	927.2562	927.2195	927.009	926.8996	926.8522	926.8306	926.8445	926.8835	926.9456	927.1312	927.4064
4278	4078.33720000013	927.2584	927.1942	927.0267	926.892	926.8394	926.7936	926.8484	926.8555	926.9283	927.0682	927.3782
4279	4079.25160000013	927.272	927.1932	927.0261	926.9227	926.8081	926.7958	926.8556	926.8513	926.9354	927.1129	927.3985
4280	4080.16600000013	927.2347	927.2161	927.0325	926.9057	926.8299	926.8099	926.8281	926.8505	926.9494	927.1115	927.4525
4281	4081.08040000013	927.2755	927.2239	927.0378	926.8716	926.8005	926.7796	926.801	926.806	926.8991	927.0983	927.3418
4282	4081.99480000013	927.2975	927.1503	926.9767	926.8654	926.7639	926.7416	926.7535	926.8031	926.8885	927.0884	927.3667
4283	4082.90920000013	927.2889	927.2054	927.0294	926.9085	926.7498	926.7737	926.773	926.861	926.8776	927.116	927.3787
4284	4083.82360000013	927.2973	927.2067	927.0244	926.9026	926.8122	926.7697	926.7941	926.8212	926.9005	927.0988	927.4405
4285	4084.73800000013	927.299	927.1973	927.027	926.8975	926.8215	926.7962	926.7865	926.8138	926.9018	927.1687	927.3931
4286	4085.65240000013	927.2615	927.2546	927.0504	926.8715	926.8033	926.815	926.8439	926.8502	926.9158	927.1692	927.4586
4287	4086.56680000013	927.2954	927.1979	927.0601	926.889	926.8189	926.778	926.8242	926.8191	926.9044	927.1622	927.389
4288	4087.48120000013	927.2977	927.2729	927.0555	926.8966	926.8369	926.8062	926.8394	926.8885	926.983	927.1484	927.4677
4289	4088.39560000013	927.3115	927.2713	927.0641	926.9161	926.8378	926.8154	926.8568	926.864	926.9413	927.1544	927.5024
4290	4089.31000000013	927.3015	927.2833	927.0912	926.9264	926.8832	926.8504	926.8665	926.8891	926.9265	927.1532	927.4495
4291	4090.22440000013	927.3004	927.2954	927.1071	926.8794	926.8284	926.8309	926.8608	926.8503	926.9274	927.1076	927.4063
4292	4091.13880000013	927.3121	927.2831	927.0624	926.9092	926.8383	926.8407	926.8582	926.8519	926.9227	927.1445	927.386
4293	4092.05320000013	927.3303	927.3113	927.0776	926.9236	926.8455	926.858	926.8594	926.8911	926.9609	927.1596	927.4478
4294	4092.96760000013	927.3329	927.2941	927.0768	926.9434	926.9005	926.8954	926.9041	926.9236	926.9895	927.1656	927.426
4295	4093.88200000013	927.342	927.2893	927.0752	926.9498	926.8992	926.8807	926.892	926.8716	926.9657	927.1395	927.4391
4296	4094.79640000013	927.3616	927.3412	927.1823	926.9603	926.8765	926.8882	926.866	926.9136	926.9811	927.1634	927.6168
4297	4095.71080000013	927.3533	927.3255	927.141	927.0129	926.8755	926.8799	926.9116	926.8813	926.942	927.1534	927.4869
4298	4096.62520000013	927.3752	927.3331	927.1049	927.0126	926.9036	926.9109	926.8984	926.8969	926.9837	927.15	927.4269
4299	4097.53960000013	927.3903	927.3336	927.155	927.0153	926.9354	926.9177	926.9357	926.9136	927.0021	927.1662	927.4332
4300	4098.45400000013	927.4072	927.3689	927.183	926.9921	926.9443	926.9184	926.9328	926.9429	927.0232	927.212	927.4804
4301	4099.36840000013	927.4078	927.3775	927.1828	927.0152	926.9327	926.9357	926.9566	926.9374	926.9961	927.2097	927.4453
4302	4100.28280000013	927.4135	927.3859	927.1972	927.0206	926.9635	926.9584	926.9874	926.9658	927.0389	927.1923	927.415
4303	4101.19720000013	927.4392	927.3967	927.1668	927.0829	926.9691	926.9741	926.9879	926.9823	927.0023	927.1739	927.4445
4304	4102.11160000013	927.423	927.4081	927.2656	927.0999	926.975	926.9895	927.0321	927.0294	927.055	927.2255	927.5018
4305	4103.02600000013	927.4763	927.442	927.2794	927.1074	927.0441	927.0446	927.0446	927.0484	927.0988	927.2548	927.5297
4306	4103.94040000013	927.4749	927.4353	927.2576	927.1097	927.0432	927.0289	927.0569	927.0502	927.0714	927.2655	927.4647
4307	4104.85480000013	927.4789	927.4526	927.2675	927.105	927.0751	927.0518	927.0518	927.0472	927.0703	927.2388	927.4911
4308	4105.76920000013	927.5026	927.4377	927.2875	927.1534	927.071	927.0569	927.0615	927.069	927.1051	927.2622	927.4918
4309	4106.68360000013	927.5293	927.4958	927.3035	927.1685	927.0808	927.0751	927.0942	927.0797	927.1104	927.261	927.509
4310	4107.59800000013	927.5533	927.5279	927.3172	927.2383	927.159	927.1504	927.1354	927.1324	927.2094	927.3317	927.5684
4311	4108.51240000013	927.5731	927.519	927.3565	927.2604	927.1995	927.1914	927.1859	927.2087	927.2678	927.342	927.5885
4312	4109.42680000012	927.5798	927.5384	927.3455	927.2835	927.2129	927.2036	927.2143	927.2141	927.2543	927.3583	927.5458
4313	4110.34120000012	927.5761	927.5635	927.3962	927.3171	927.2539	927.223	927.2253	927.2673	927.3223	927.3607	927.574
4314	4111.25560000012	927.5833	927.5884	927.412	927.3066	927.2843	927.2959	927.3117	927.3387	927.3668	927.3992	927.5959
4315	4112.17000000012	927.5945	927.5855	927.4871	927.4132	927.3336	927.3343	927.3388	927.3682	927.3804	927.4465	927.6292
4316	4113.08440000012	927.6158	927.62	927.5016	927.4372	927.4195	927.4119	927.4102	927.4386	927.4514	927.5134	927.731
